RESPONSE,ANNUAL_INCOME,SMART_BANKING,NUM_DEBITS_MTD,LOAN,LOAN_TO_VALUE_RATIO,MORTGAGE_AGE,OCC_PROF,AGE_PRIMARY,BUYING_POWER,OWN_CAR,USE_CREDIT_CARD,CONSUMER_FINANCING,EDUCATION_LEVEL,MEAN_PROPERTY_VALUE,SPENDABILITY_INDEX,PHIGH,PMASS,SAVINGS_ACCTN,TEASER_RATE,OWCUSTID,CLUSTERID
0,240,0,,,0.6909,,,17,5,N,,Y,M,0,L,0,0,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,10.1,4000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,4000000000,2
0,384,0,,,,,0,19,5,N,Y,N,M,0,M,0,0,1,9.35,4000000000,1
0,948,1,,,,,,,,,,,,,,0,0,1,9.35,4000000000,1
0,948,1,,,,,,,,,,,,,,0,0,1,3.99,4000000000,1
0,715,1,,,,,0,16,3,N,,N,M,0,H,0,0,1,3.99,4000000000,1
0,,0,,,0.6124,9,,12,5,N,Y,Y,M,0,M,,,,3.95,4000000000,3
0,,0,,,0.6124,9,,12,5,N,Y,Y,M,0,M,,,,9.35,4000000000,3
0,360,1,,,,,,11,5,N,,N,M,0,L,0,0,0,9.35,4000000000,1
0,360,1,,,,,,11,5,N,,N,M,0,L,0,0,0,3.99,4000000000,1
0,295,1,,,,,,5,3,,,,M,0,,0,1,0,9.35,4000000000,1
0,,0,,,,,,13,4,N,Y,N,M,0,H,,,,9.35,4000000000,3
0,,0,,,,,,13,4,N,Y,N,M,0,H,,,,3.99,4000000000,3
0,295,1,,,,,,5,3,,,,M,0,,0,1,0,9.35,4000000000,1
0,,0,,,,,,21,3,N,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,21,3,N,,,M,0,,0,0,0,3.99,4000000000,1
0,329,1,,,,,,14,3,N,Y,N,M,0,L,0,1,0,9.35,4000000000,1
0,386,1,,,0.13,22,,17,4,,Y,N,M,0,M,1,0,1,9.35,4000000000,3
0,,0,,,0.5359,8,,13,4,N,Y,N,M,0,H,,,,9.35,4000000000,3
0,,0,,,0.5359,8,,13,4,N,Y,N,M,0,H,,,,3.99,4000000000,3
0,288,0,,,0.3227,12,,14,3,N,Y,,M,0,,0,0,0,3.99,4000000000,1
0,506,0,,,0.6476,16,,19,3,N,,Y,M,0,H,0,0,0,3.99,4000000000,1
0,398,0,,,,,0,11,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,199,0,,,,,0,27,5,N,Y,N,M,0,L,0,0,0,3.99,4000000000,1
0,471,0,,,,,,12,5,N,,,M,0,,0,0,0,9.35,4000000000,1
0,471,0,,,,,,12,5,N,,,M,0,,0,0,0,3.99,4000000000,1
0,420,1,,,0.9185,2,,13,1,N,,N,H,0,,0,0,1,3.99,4000000000,2
0,648,0,,,,,0,13,4,N,Y,,M,0,,0,0,1,3.95,4000000000,1
0,648,0,,,,,0,13,4,N,Y,,M,0,,0,0,1,10.1,4000000000,1
0,648,0,,,,,0,13,4,N,Y,,M,0,,0,0,1,9.35,4000000000,1
0,305,1,,,,,,13,4,N,Y,Y,M,0,M,0,1,0,9.35,4000000000,1
0,1107,0,,,0.7278,3,,27,3,N,,N,M,0,H,0,0,0,9.35,4000000000,1
0,1107,0,,,0.7278,3,,27,3,N,,N,M,0,H,0,0,0,3.99,4000000000,1
0,,0,,,,,,14,3,N,Y,,M,0,,,,,3.99,4000000000,3
0,648,0,,,,,0,13,4,N,Y,,M,0,,0,0,1,9.35,4000000000,1
0,648,0,,,,,0,13,4,N,Y,,M,0,,0,0,1,3.99,4000000000,1
0,273,0,,,0.2066,4,,11,8,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,445,0,,,,,0,12,3,N,Y,Y,M,0,M,0,0,1,3.99,4000000000,1
0,396,0,,,,,,12,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,612,0,,,0.518,7,,15,3,,Y,N,M,0,,1,0,0,3.95,4000000000,3
0,,0,,,,,,7,3,N,,N,M,0,,,,,3.95,4000000000,3
0,439,0,,,,,,,,,,,,,,0,0,1,3.95,4000000000,1
0,439,0,,,,,,,,,,,,,,0,0,1,3.99,4000000000,1
0,1440,0,,,,,,17,3,,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,0.791,6,,9,4,,Y,Y,M,0,,0,0,0,3.95,4000000000,1
0,,0,,,0.791,6,,9,4,,Y,Y,M,0,,0,0,0,3.99,4000000000,1
0,829,1,,,,,,15,3,N,Y,N,M,0,M,1,0,0,9.35,4000000000,3
0,,1,,,,,,6,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,3.95,4000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,,0,,,,,0,13,4,N,Y,Y,M,0,H,,,,9.35,4000000000,3
0,,0,,,,,,14,3,N,,N,M,0,H,0,0,0,9.35,4000000000,1
0,,0,,,,,,14,3,,Y,N,H,0,,0,0,0,9.35,4000000000,2
0,,0,,,,,,14,3,,Y,N,H,0,,0,0,0,3.99,4000000000,2
0,816,0,,,,,,18,3,N,,N,M,0,M,1,0,0,9.35,4000000000,3
0,,0,,,,,,14,3,N,,N,M,0,H,0,0,0,3.95,4000000000,1
0,,0,,,,,,14,3,N,,N,M,0,H,0,0,0,10.1,4000000000,1
0,816,0,,,,,,18,3,N,,N,M,0,M,1,0,0,9.35,4000000000,3
0,,0,,,,,,6,3,N,Y,N,M,0,M,1,0,0,3.99,4000000000,3
0,395,0,,,,,,14,2,,,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,11,5,,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,11,5,,,,M,0,,0,0,0,3.99,4000000000,1
0,396,0,,,,,,12,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,829,1,,,,,,15,3,N,Y,N,M,0,M,1,0,0,9.35,4000000000,3
0,1440,0,,,,,,17,3,,Y,N,M,0,,0,0,1,9.35,4000000000,1
0,439,0,,,,,,,,,,,,,,0,0,1,9.35,4000000000,1
0,439,0,,,,,,,,,,,,,,0,0,1,3.99,4000000000,1
0,,0,,,,,,7,3,N,,N,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,7,3,N,,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,7,3,N,,N,M,0,,,,,10.1,4000000000,3
0,1092,0,,,,,,17,3,,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,379,0,,,,,,19,3,,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,7,5,N,,N,M,0,L,,,,3.99,4000000000,1
0,,0,,,,,,7,5,N,,N,M,0,L,,,,9.35,4000000000,3
0,,0,,,,,,7,5,N,,N,M,0,L,,,,3.99,4000000000,1
0,,0,,,0.6909,5,0,14,4,N,Y,N,M,0,M,0,0,0,10.1,4000000000,1
0,,0,,,0.6909,5,0,14,4,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,,18,5,N,Y,N,M,0,H,,,,9.35,4000000000,3
0,,0,,,,,,18,5,N,Y,N,M,0,H,,,,9.35,4000000000,3
0,1555,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,1
0,,0,,,0.21,19,,,,,,,,,,,,,3.95,4000000000,1
0,,0,,,0.21,19,,,,,,,,,,,,,9.35,4000000000,3
0,478,0,,,,,,18,3,N,,N,M,0,L,0,0,0,3.95,4000000000,1
0,478,0,,,,,,18,3,N,,N,M,0,L,0,0,0,9.35,4000000000,1
0,,0,,,0.6689,7,,,,,,,,,,,,,3.95,4000000000,1
0,,0,,,0.6689,7,,,,,,,,,,,,,9.35,4000000000,3
0,,0,,,,,,,,,,,,,,,,,3.95,4000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,4000000000,3
0,278,0,,,,,,13,5,N,,,M,0,,0,0,1,3.95,4000000000,1
0,478,0,,,,,,18,3,N,,N,M,0,L,0,0,0,9.35,4000000000,1
0,478,0,,,,,,18,3,N,,N,M,0,L,0,0,0,3.99,4000000000,1
0,549,0,,,,,,13,5,N,,,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,,,0,16,3,N,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,0,16,3,N,,,M,0,,0,0,0,3.99,4000000000,1
0,756,0,,,0.5769,13,0,16,3,N,,,M,0,,0,0,0,3.95,4000000000,1
0,195,0,,,,,,27,5,N,Y,N,M,0,H,0,0,1,9.35,4000000000,1
0,949,0,,,,,,19,4,,,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,,3,,,,M,0,,0,0,0,3.99,4000000000,1
0,669,0,,,,,,10,3,N,,Y,M,0,,0,0,1,9.35,4000000000,1
0,690,0,,,,,,18,3,N,,N,M,0,M,1,0,0,9.35,4000000000,3
0,180,0,,,,,,9,3,N,,,M,0,,0,1,0,3.99,4000000000,1
0,960,0,,,,,0,18,3,N,Y,N,M,0,M,0,0,0,3.95,4000000000,1
0,960,0,,,,,0,18,3,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,960,0,,,,,0,18,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,4000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,4000000000,1
0,602,0,,,,,,13,3,N,,N,M,0,,0,0,0,3.95,4000000000,1
0,602,0,,,,,,13,3,N,,N,M,0,,0,0,0,9.35,4000000000,1
0,960,0,,,,,0,18,3,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,960,0,,,,,0,18,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,,0,,,,,,9,4,,,,M,0,,,,,9.35,4000000000,3
0,1149,0,,,,,,,,,,,,,,0,0,0,3.99,4000000000,2
0,320,0,,,,,,18,3,N,,N,M,0,M,1,0,0,9.35,4000000000,3
0,300,0,,,,,,8,3,N,Y,N,M,0,H,0,0,0,10.1,4000000000,1
0,300,0,,,,,,8,3,N,Y,N,M,0,H,0,0,0,9.35,4000000000,1
0,300,0,,,,,,8,3,N,Y,N,M,0,H,0,0,0,3.99,4000000000,1
0,,0,,,0.4907,5,,13,2,N,Y,N,M,0,H,,,,3.95,4000000000,3
0,,0,,,,,0,14,3,N,Y,N,M,0,L,,,,10.1,4000000000,3
0,1620,1,,,,,0,12,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,1620,1,,,,,0,12,3,N,Y,N,M,0,L,0,0,0,3.99,4000000000,1
0,300,0,,,,,,,3,,,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,0,14,3,N,Y,N,M,0,L,,,,3.95,4000000000,1
0,,0,,,,,0,14,3,N,Y,N,M,0,L,,,,3.99,4000000000,1
0,65,0,,,0.5359,5,,16,7,N,,N,M,0,H,0,1,0,3.95,4000000000,1
0,949,0,,,0.8661,5,,19,4,,,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,13,3,N,Y,,M,0,,0,0,0,3.95,4000000000,1
0,715,0,,,,,0,20,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,800,0,,,,,0,21,3,N,Y,,M,0,,0,0,1,3.99,4000000000,1
0,274,0,,,0.2765,17,0,15,3,N,,,M,0,,0,1,1,3.95,4000000000,1
0,274,0,,,0.2765,17,0,15,3,N,,,M,0,,0,1,1,9.35,4000000000,1
0,405,0,,,,,,9,3,N,,N,M,0,M,0,0,1,9.35,4000000000,1
0,405,0,,,,,,9,3,N,,N,M,0,M,0,0,1,3.99,4000000000,1
0,,0,,,,,0,15,3,N,,,M,0,,,,,10.1,4000000000,3
0,669,0,,,,,,10,3,N,,Y,M,0,,0,0,1,9.35,4000000000,1
0,669,0,,,,,,10,3,N,,Y,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,0.8649,1,,8,3,N,,N,M,0,,,,,3.95,4000000000,3
0,653,0,,,0.8657,4,0,11,3,N,Y,N,M,0,H,0,0,0,3.99,4000000000,1
0,884,1,,,,,,13,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,,0,,,,,,5,4,N,Y,,M,0,,,,,10.1,4000000000,3
0,641,0,,,0.7733,13,,15,4,N,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,641,0,,,0.7733,13,,15,4,N,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,5,3,,,,M,0,,0,0,0,9.35,4000000000,1
0,2142,0,,,,,,18,3,N,Y,N,M,0,L,1,0,0,9.35,4000000000,3
0,760,0,,,0.7984,4,,,,,,,,,,0,0,0,10.1,4000000000,2
0,760,0,,,0.7984,4,,,,,,,,,,0,0,0,9.35,4000000000,2
0,760,0,,,0.7984,4,,,,,,,,,,0,0,0,3.99,4000000000,2
0,,0,,,0.4467,4,0,18,3,N,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,0.4467,4,0,18,3,N,,,M,0,,0,0,0,3.99,4000000000,1
0,735,0,,,0.6893,6,0,8,3,N,,N,M,0,H,1,0,1,3.95,4000000000,3
0,735,0,,,0.6893,6,0,8,3,N,,N,M,0,H,1,0,1,10.1,4000000000,3
0,735,0,,,0.6893,6,0,8,3,N,,N,M,0,H,1,0,1,9.35,4000000000,3
0,254,0,,,,,,21,3,N,Y,,M,0,,1,0,1,10.1,4000000000,3
0,735,0,,,,,0,8,3,N,,N,M,0,H,1,0,1,9.35,4000000000,3
0,480,0,,,,,,17,4,N,,N,M,0,L,0,0,0,9.35,4000000000,1
0,480,0,,,,,,17,4,N,,N,M,0,L,0,0,0,3.99,4000000000,1
0,,0,,,,,,14,5,N,Y,N,M,0,M,,,,9.35,4000000000,3
0,,0,,,,,,14,5,N,Y,N,M,0,M,,,,3.99,4000000000,1
0,491,0,,,,,0,11,3,Y,Y,N,M,0,L,0,0,1,3.99,4000000000,1
0,2142,0,,,,,,18,3,N,Y,N,M,0,L,1,0,0,9.35,4000000000,3
0,410,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,410,0,,,,,,,,,,,,,,0,0,0,3.99,4000000000,2
0,,0,,,,,,14,5,N,Y,N,M,0,M,,,,9.35,4000000000,3
0,713,0,,,,,0,15,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,512,0,,,,,,17,3,,Y,N,M,0,,0,0,0,10.1,4000000000,1
0,512,0,,,,,,17,3,,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,512,0,,,,,,17,3,,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,459,0,,,,,,16,3,N,,N,M,0,M,0,0,0,3.99,4000000000,1
0,641,0,,,,,,15,4,N,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,641,0,,,,,,15,4,N,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,16,3,N,,N,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,,16,3,N,,N,M,0,M,0,0,0,3.99,4000000000,1
0,,1,,,,,,17,3,N,Y,N,M,0,,1,0,1,9.35,4000000000,3
0,,1,,,,,,17,3,N,Y,N,M,0,,1,0,1,3.99,4000000000,3
0,325,0,,,,,,12,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,,0,,,,,,,4,,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,,4,,,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,12,3,N,Y,N,M,0,M,1,0,1,3.99,4000000000,3
0,,0,,,,,,20,5,N,,,M,0,,0,0,0,3.99,4000000000,1
0,653,0,,,,,,19,3,N,,N,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,,6,7,N,,N,L,0,,,,,3.95,4000000000,1
0,,0,,,,,,6,7,N,,N,L,0,,,,,10.1,4000000000,1
0,,0,,,,,,27,3,N,Y,,M,0,,0,0,0,9.35,4000000000,1
0,84,1,,,0.2714,9,,21,5,N,Y,N,M,0,H,0,0,0,3.99,4000000000,1
0,470,0,,,,,,20,5,N,,,M,0,,0,0,0,3.99,4000000000,1
0,485,0,,,,,,10,5,N,,Y,M,0,,0,1,0,3.95,4000000000,1
0,485,0,,,,,,10,5,N,,Y,M,0,,0,1,0,9.35,4000000000,1
0,653,0,,,0.3036,5,,19,3,N,,N,M,0,M,0,0,0,9.35,4000000000,1
0,653,0,,,0.3036,5,,19,3,N,,N,M,0,M,0,0,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,185,0,,,,,,20,3,,,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,,,,3.95,4000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,4000000000,3
0,960,0,,,0.5818,5,,11,5,N,Y,N,M,0,M,1,0,0,3.95,4000000000,3
0,960,0,,,0.5818,5,,11,5,N,Y,N,M,0,M,1,0,0,9.35,4000000000,3
0,305,0,,,,,,6,3,,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,12,5,N,Y,N,M,0,H,0,0,0,9.35,4000000000,1
0,,0,,,,,,12,5,N,Y,N,M,0,H,0,0,0,3.99,4000000000,1
0,1050,0,,,,,,15,4,N,Y,N,M,0,L,1,0,1,9.35,4000000000,3
0,1296,1,,,0.6857,1,,10,3,Y,Y,N,M,0,H,1,0,0,3.99,4000000000,3
0,280,0,,,0.7319,4,0,11,3,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,280,0,,,0.7319,4,0,11,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,,0,,,0.2421,25,,15,3,N,,N,M,0,L,,,,3.99,4000000000,1
0,,0,,,,,,10,3,N,,N,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,10,3,N,,N,M,0,,0,0,0,3.99,4000000000,1
0,630,0,,,,,0,20,3,N,Y,N,M,0,H,0,0,0,3.99,4000000000,1
0,,0,,,0.1727,19,,27,3,N,Y,,M,0,,0,0,0,10.1,4000000000,1
0,,0,,,0.1727,19,,27,3,N,Y,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,0.1727,19,,27,3,N,Y,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,4000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,4000000000,1
0,,0,,,,,,11,3,N,Y,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,11,3,N,Y,,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,27,3,N,Y,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,0,21,5,N,Y,,M,0,,,,,3.99,4000000000,1
0,,0,,,,,,15,3,N,,N,M,0,L,,,,3.99,4000000000,1
0,,0,,,,,,27,3,N,Y,Y,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,,27,3,N,Y,Y,M,0,M,0,0,0,3.99,4000000000,1
0,,0,,,,,,16,3,N,,N,M,0,M,,,,10.1,4000000000,3
0,386,1,,,,,,16,3,N,,N,M,0,M,0,1,0,9.35,4000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,4000000000,3
0,610,0,,,0.7162,4,,20,3,N,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,610,0,,,0.7162,4,,20,3,N,Y,N,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,0.5333,11,,15,3,N,,Y,M,0,H,,,,3.95,4000000000,3
0,,0,,,0.5333,11,,15,3,N,,Y,M,0,H,,,,9.35,4000000000,3
0,600,0,,,0.6746,6,,,,,,,,,,0,1,0,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,4000000000,2
0,559,0,,,,,0,11,3,N,Y,Y,M,0,,0,0,1,9.35,4000000000,1
0,559,0,,,,,0,11,3,N,Y,Y,M,0,,0,0,1,3.99,4000000000,1
0,428,0,,,,,,16,6,N,Y,,L,0,,0,1,0,9.35,4000000000,1
0,480,0,,,,,,17,3,N,,N,M,0,M,0,0,0,9.35,4000000000,1
0,480,0,,,,,,17,3,N,,N,M,0,M,0,0,0,3.99,4000000000,1
0,428,0,,,,,,16,6,N,Y,,L,0,,0,1,0,9.35,4000000000,1
0,,0,,,,,,24,4,N,,N,M,0,L,0,0,0,3.99,4000000000,1
0,660,0,,,,,,12,6,N,,Y,L,0,,1,0,1,3.95,4000000000,3
0,660,0,,,,,,12,6,N,,Y,L,0,,1,0,1,10.1,4000000000,3
0,,0,,,,,0,15,3,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,0,15,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,1180,0,,,,,0,18,5,N,Y,N,M,0,M,0,0,1,9.35,4000000000,1
0,1180,0,,,,,0,18,5,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,849,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,849,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,3.99,4000000000,1
0,,0,,,0.6761,6,,10,3,N,Y,N,H,0,H,0,0,0,9.35,4000000000,2
0,,0,,,0.6761,6,,10,3,N,Y,N,H,0,H,0,0,0,3.99,4000000000,2
0,281,0,,,0.2222,9,,14,3,N,,,M,0,,0,0,0,3.99,4000000000,1
0,386,1,,,,,,16,3,N,,N,M,0,M,0,1,0,9.35,4000000000,1
0,,0,,,,,,15,3,N,,Y,M,0,H,,,,9.35,4000000000,3
0,840,0,,,,,,13,5,N,Y,N,M,0,L,0,1,0,9.35,4000000000,1
0,279,0,,,,,,15,4,,Y,N,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,0,15,3,N,Y,N,M,0,M,0,0,0,3.95,4000000000,1
0,,0,,,,,0,15,3,N,Y,N,M,0,M,0,0,0,9.35,4000000000,1
0,,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,10.1,4000000000,1
0,946,0,,,0.689,5,,14,4,N,,N,M,0,,1,0,1,9.35,4000000000,3
0,1180,0,,,,,0,18,5,N,Y,N,M,0,M,0,0,1,9.35,4000000000,1
0,849,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,3.95,4000000000,1
0,849,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,849,0,,,,,,16,3,N,Y,N,M,0,L,0,0,0,3.99,4000000000,1
0,265,0,,,,,0,8,4,N,Y,Y,M,0,M,1,0,1,9.35,4000000000,3
0,388,0,,,,,0,11,3,N,Y,N,M,0,,1,0,0,9.35,4000000000,3
0,585,0,,,,,0,17,3,N,Y,N,M,0,L,0,0,1,3.99,4000000000,1
0,840,0,,,,,,13,5,N,Y,N,M,0,L,0,1,0,9.35,4000000000,1
0,343,0,,,,,,11,6,,,N,L,0,,0,0,0,9.35,4000000000,1
0,,0,,,,,,13,5,N,,Y,M,0,L,,,,10.1,4000000000,3
0,489,0,,,,,,13,5,N,,Y,M,0,L,0,0,0,3.95,4000000000,1
0,489,0,,,,,,13,5,N,,Y,M,0,L,0,0,0,3.99,4000000000,1
0,,0,,,,,,18,3,,Y,N,M,0,L,,,,3.99,4000000000,1
0,502,0,,,,,,18,3,,Y,N,M,0,L,0,0,1,3.95,4000000000,1
0,,0,,,,,,18,3,,Y,N,M,0,L,,,,3.99,4000000000,1
0,601,0,,,,,,21,3,N,,,M,0,,0,0,0,9.35,4000000000,1
0,,0,,,0,33,,,,,,,,,,0,0,0,9.35,4000000000,2
0,,0,,,,,,19,3,N,,N,M,0,,,,,9.35,4000000000,3
0,,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,4000000000,2
0,300,0,,,,,0,11,6,N,Y,,L,0,,0,0,0,3.95,4000000000,1
0,300,0,,,,,0,11,6,N,Y,,L,0,,0,0,0,9.35,4000000000,1
0,300,0,,,,,0,11,6,N,Y,,L,0,,0,0,0,3.99,4000000000,1
0,601,0,,,0,6,21,3,,N,,,M,0,,0,0,0,9.35,4000000000,1
0,489,0,,,,,,13,5,N,,Y,M,0,L,0,0,0,9.35,4000000000,1
0,489,0,,,,,,13,5,N,,Y,M,0,L,0,0,0,3.99,4000000000,1
0,855,0,,,,,,18,3,N,,N,M,0,H,0,0,1,3.99,4000000000,1
0,276,1,,,0.2571,23,0,20,3,N,Y,N,M,0,M,0,0,0,3.99,4000000000,1
0,499,0,,,0.4086,9,,,3,,,,M,0,,1,0,0,3.95,4000000000,3
0,,0,,,0.0679,32,,19,3,N,,N,M,0,,,,,3.95,4000000000,3
0,,0,,,0.0679,32,,19,3,N,,N,M,0,,,,,9.35,4000000000,3
0,,0,,,,,,27,3,N,,N,M,0,,0,0,0,3.95,4000000000,1
0,,0,,,,,,27,3,N,,N,M,0,,0,0,0,9.35,4000000000,1
0,339,0,,,,,0,14,3,N,Y,N,M,0,M,0,0,1,3.99,4000000000,1
0,,0,,,,,,10,5,Y,,,M,0,,,,,10.1,4000000000,3
0,,0,,,,,,10,5,Y,,,M,0,,,,,3.95,4000000000,3
0,546,0,,,0.5509,8,,19,3,,,,M,0,,1,0,0,9.35,4000000000,3
0,268,0,,,,,,16,3,N,Y,N,M,0,,0,0,1,3.95,4000000000,1
0,268,0,,,,,,16,3,N,Y,N,M,0,,0,0,1,9.35,4000000000,1
0,268,0,,,,,,16,3,N,Y,N,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,,,,19,3,,,,M,0,,,,,10.1,4000000000,3
0,492,0,,,0.6896,4,,,,,,,,,,0,1,0,10.1,4000000000,1
0,,0,,,,,,11,7,N,Y,N,L,0,H,,,,9.35,4000000000,1
0,694,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,579,0,,,,,,17,3,,Y,N,M,0,,0,0,1,3.99,4000000000,1
0,694,0,,,,,,,,,,,,,,0,0,0,9.35,4000000000,2
0,458,1,,,0.1333,18,,12,3,,Y,N,M,0,,0,1,0,3.95,4000000000,1
0,1503,0,,,,,,21,3,N,Y,,M,0,,0,0,1,9.35,4000000000,1
0,1503,0,,,,,,21,3,N,Y,,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,,,,12,3,N,,N,M,0,,0,0,1,10.1,4000000000,1
0,,0,,,,,,12,3,N,,N,M,0,,0,0,1,9.35,4000000000,1
0,,0,,,,,,12,3,N,,N,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,,,,23,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,,0,,,,,,23,3,N,Y,N,M,0,L,0,0,0,3.99,4000000000,1
0,268,0,,,,,,16,3,N,Y,N,M,0,,0,0,1,9.35,4000000000,1
0,,0,,,,,,16,4,N,,N,M,0,L,,,,3.95,4000000000,1
0,,0,,,,,,16,4,N,,N,M,0,L,,,,9.35,4000000000,3
0,1503,0,,,0.5071,3,,21,3,N,Y,,M,0,,0,0,1,9.35,4000000000,1
0,1503,0,,,0.5071,3,,21,3,N,Y,,M,0,,0,0,1,3.99,4000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,4000000000,3
0,477,1,,,,,0,13,3,N,Y,N,M,0,H,0,0,1,3.99,4000000000,1
0,348,0,,,,,,12,3,N,Y,Y,M,0,,0,0,0,9.35,4000000000,1
0,348,0,,,,,,12,3,N,Y,Y,M,0,,0,0,0,3.99,4000000000,1
0,,0,,,,,,18,3,N,Y,N,M,0,L,0,0,0,9.35,4000000000,1
0,330,0,,,,,,24,8,N,Y,Y,M,0,H,0,0,1,9.35,4000000000,1
0,330,0,,,,,,24,8,N,Y,Y,M,0,H,0,0,1,3.99,4000000000,1
